season,round_number,voter,submitter,points,title,artist,submitted_obscurity,submitted_energy_pct,submitted_top_tag,spotify_uri
3,,Kristin,missmara,2,"Do I Wanna Know?","Arctic Monkeys",1,71,"indie rock",spotify:track:5FVd6KXrgO9B3JPmC8OPst
3,,Kristin,missmara,1,"Chaise Longue","Wet Leg",36,70,,spotify:track:0nys6GusuHnjSYLW0PYYb7
3,,Kristin,missmara,1,"Big Cat","Wild Beasts",73,17,,spotify:track:5IQQXe71ZEffQzl6Rzflbj
3,,Kristin,missmara,2,"Long Legged Larry","Aesop Rock",75,38,,spotify:track:0OX9lzZxKlbtn3c2d97uqz
3,,Kristin,missmara,1,"100% Endurance","Yard Act",66,50,,spotify:track:0jhDyfdBiRfMi3jh9z2S0U
3,,Kristin,mmariani13,1,"Second Hand News - 2004 Remaster","Fleetwood Mac",42,57,,spotify:track:4SZhxF0sIS8nDvwhT0Tt2V
3,,Kristin,mmariani13,2,"I Need Love","LL COOL J",67,34,,spotify:track:3g7zG6d1MLV5gVVdi1dg9F
3,,Kristin,mmariani13,2,"You Learn - 2015 Remaster","Alanis Morissette",43,56,,spotify:track:4l7YIni9bAiGwWMqK5wvgV
3,,Kristin,mmariani13,1,POWER,"Kanye West",4,35,Hip-Hop,spotify:track:2gZUPNdnz5Y45eiGxpHGSc
3,,Kristin,mmariani13,1,"Callin' Out","Lyrics Born, Joyo Velarde",99,87,,spotify:track:51shUQiX7SboW7URSuydwV
3,,Kristin,mmariani13,2,Dog,"The Bottle Rockets",94,60,,spotify:track:0Oe8gKILZ4wz3psKS8qrkj
3,,Kristin,mmariani13,1,"Come Dancing","The Kinks",62,33,,spotify:track:1M0J45ZSv6qNaBSbGCIcGV
3,,Mashew,Kristin,1,"Move Along","The All-American Rejects",18,87,rock,spotify:track:58HpsDKeYoLtNhXFQyQmz5
3,,Mashew,Kristin,3,"Still into You",Paramore,2,86,rock,spotify:track:3SXXFIZel1VQQ4ENiqozxi
3,,Mashew,Kristin,1,"Another Brick in the Wall, Pt. 2","Pink Floyd",18,10,"classic rock",spotify:track:4gMgiXfqyzZLMhsksGmbQV
3,,Mashew,Kristin,1,Kitty,"The Presidents Of The United States Of America",59,5,,spotify:track:33yN1Lc3tJLVXuHxnMkoDf
3,,Mashew,Ronm,1,"(I Can't Get No) Satisfaction - Mono","The Rolling Stones",37,54,,spotify:track:2PzU4IB8Dr6mxV3lHuaG34
3,,Mashew,Ronm,2,"Let's Stay Together","Al Green",17,52,soul,spotify:track:63xdwScd1Ai1GigAwQxE8y
3,,Mashew,Ronm,3,"Girl on Fire","Alicia Keys",35,69,,spotify:track:4esOae7i4rqTbAu9o5Pxco
3,,Mashew,"Sasha Mariana",1,"Careless Whisper","George Michael",9,26,80s,spotify:track:5WDLRQ3VCdVrKw0njWe5E5
3,,Mashew,"Sasha Mariana",2,"Cool Cat - Remastered 2011",Queen,37,43,,spotify:track:6Re2AwZUVlgBng04BZTauW
3,,Mashew,"Sasha Mariana",2,"El Paso","Marty Robbins",47,44,,spotify:track:4f8hBeMXMvssn6HtFAtblo
3,,Mashew,gregamariani,1,"Air Force Ones","Nelly, Murphy Lee, Ali, Kyjuan",93,56,,spotify:track:7kAFSrTIOiVZ0gnHBuAH3l
3,,Mashew,gregamariani,5,"Teenage Dirtbag",Wheatus,9,16,rock,spotify:track:25FTMokYEbEWHEdss5JLZS
3,,Mashew,gregamariani,1,Sirius,"The Alan Parsons Project",49,25,"Progressive rock",spotify:track:0hSs4vOZo1OkRiAOoLafrT
3,,Mashew,gregamariani,1,"Eye of the Tiger",Survivor,13,38,80s,spotify:track:2HHtWyy5CgaQbC7XSoOb0e
3,,Mashew,gregamariani,0,"Lose Yourself",Eminem,10,36,rap,spotify:track:5Z01UMMf7V1o0MzF86s6WJ
3,,Mashew,lorimariani,3,"Goodbye Yellow Brick Road - Remastered 2014","Elton John",19,47,,spotify:track:4IRHwIZHzlHT1FQpRa5RdE
3,,Mashew,lorimariani,1,Thunderstruck,AC/DC,11,66,"hard rock",spotify:track:57bgtoPSgt236HzfBOd8kj
3,,Mashew,lorimariani,1,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",16,66,,spotify:track:4xh7W7tlNMIczFhupCPniY
3,,Mashew,margs,1,"Wagon Wheel","Darius Rucker",38,27,country,spotify:track:3xdjjKMcMOFgo1eQrfbogM
3,,Mashew,margs,3,"Sir Duke","Stevie Wonder",22,46,soul,spotify:track:4pNiE4LCVV74vfIBaUHm1b
3,,Mashew,margs,2,"Pink Pony Club","Chappell Roan",3,56,pop,spotify:track:1k2pQc5i348DCHwbn5KTdc
3,,Mashew,margs,1,"Alexander Hamilton","Leslie Odom Jr., Daveed Diggs, Okieriete Onaodowan, Lin-Manuel Miranda, Phillipa Soo, Christopher Jackson, Original Broadway Cast of Hamilton",89,47,,spotify:track:4TTV7EcfroSLWzXRY6gLv6
3,,Mashew,missmara,2,"Total Eclipse of the Heart","Bonnie Tyler",17,32,80s,spotify:track:7wuJGgpTNzbUyn26IOY6rj
3,,Mashew,missmara,6,"Do I Wanna Know?","Arctic Monkeys",1,71,"indie rock",spotify:track:5FVd6KXrgO9B3JPmC8OPst
3,,Mashew,missmara,5,"Chaise Longue","Wet Leg",36,70,,spotify:track:0nys6GusuHnjSYLW0PYYb7
3,,Mashew,missmara,4,"Big Cat","Wild Beasts",73,17,,spotify:track:5IQQXe71ZEffQzl6Rzflbj
3,,Mashew,missmara,3,i,"Kendrick Lamar",13,33,rap,spotify:track:7wdzLe2Gsx1RGqbvYZHASz
3,,Mashew,missmara,5,"Long Legged Larry","Aesop Rock",75,38,,spotify:track:0OX9lzZxKlbtn3c2d97uqz
3,,Mashew,missmara,5,"100% Endurance","Yard Act",66,50,,spotify:track:0jhDyfdBiRfMi3jh9z2S0U
3,,Mashew,mmariani13,1,"Second Hand News - 2004 Remaster","Fleetwood Mac",42,57,,spotify:track:4SZhxF0sIS8nDvwhT0Tt2V
3,,Mashew,mmariani13,2,POWER,"Kanye West",4,35,Hip-Hop,spotify:track:2gZUPNdnz5Y45eiGxpHGSc
3,,Mashew,mmariani13,5,"Callin' Out","Lyrics Born, Joyo Velarde",99,87,,spotify:track:51shUQiX7SboW7URSuydwV
3,,Mashew,mmariani13,0,Dog,"The Bottle Rockets",94,60,,spotify:track:0Oe8gKILZ4wz3psKS8qrkj
3,,Mashew,mmariani13,2,"Come Dancing","The Kinks",62,33,,spotify:track:1M0J45ZSv6qNaBSbGCIcGV
3,,Ronm,Kristin,1,"Move Along","The All-American Rejects",18,87,rock,spotify:track:58HpsDKeYoLtNhXFQyQmz5
3,,Ronm,Kristin,1,"Lose Yourself",Eminem,10,36,rap,spotify:track:5Z01UMMf7V1o0MzF86s6WJ
3,,Ronm,Kristin,1,"Since U Been Gone","Kelly Clarkson",10,75,pop,spotify:track:3xrn9i8zhNZsTtcoWgQEAd
3,,Ronm,Kristin,1,"Say Something","A Great Big World, Christina Aguilera",83,30,,spotify:track:6Vc5wAMmXdKIAM7WUoEb7N
3,,Ronm,Mashew,1,"I Have a Date - Originally Performed By The Simpletones","The Vandals",83,55,,spotify:track:2PEBsyLqTdWbsb5I6EpqMa
3,,Ronm,Mashew,2,"Fight For Your Right","Beastie Boys",32,40,,spotify:track:5NLuC70kZQv8q34QyQa1DP
3,,Ronm,Mashew,1,HUMBLE.,"Kendrick Lamar",2,86,rap,spotify:track:7KXjTSCq5nL1LoYtL7XAwS
3,,Ronm,Mashew,4,"Blues Clues","Second Best",97,7,,spotify:track:5OlQB1oPqxOhYLPBb18DaC
3,,Ronm,"Sasha Mariana",1,"Careless Whisper","George Michael",9,26,80s,spotify:track:5WDLRQ3VCdVrKw0njWe5E5
3,,Ronm,"Sasha Mariana",3,"In My Life - Remastered 2009","The Beatles",17,36,,spotify:track:3KfbEIOC7YIv90FIfNSZpo
3,,Ronm,"Sasha Mariana",1,"Don't Stand So Close To Me","The Police",32,33,,spotify:track:5veJDT0MLsLbhYsx42GXUD
3,,Ronm,"Sasha Mariana",1,Signs,"Snoop Dogg, Charlie Wilson, Justin Timberlake",89,52,,spotify:track:4HSAJpNocVNJbwbQvtCMdO
3,,Ronm,"Sasha Mariana",2,"Cool Cat - Remastered 2011",Queen,37,43,,spotify:track:6Re2AwZUVlgBng04BZTauW
3,,Ronm,"Sasha Mariana",4,"El Paso","Marty Robbins",47,44,,spotify:track:4f8hBeMXMvssn6HtFAtblo
3,,Ronm,gregamariani,1,"Air Force Ones","Nelly, Murphy Lee, Ali, Kyjuan",93,56,,spotify:track:7kAFSrTIOiVZ0gnHBuAH3l
3,,Ronm,gregamariani,2,Sirius,"The Alan Parsons Project",49,25,"Progressive rock",spotify:track:0hSs4vOZo1OkRiAOoLafrT
3,,Ronm,gregamariani,4,Y.M.C.A.,"Village People",54,10,,spotify:track:4YOJFyjqh8eAcbKFfv88mV
3,,Ronm,lorimariani,2,"Goodbye Yellow Brick Road - Remastered 2014","Elton John",19,47,,spotify:track:4IRHwIZHzlHT1FQpRa5RdE
3,,Ronm,lorimariani,5,"Harvest Moon","Neil Young",20,21,"classic rock",spotify:track:5l9c6bJmzvftumhz4TMPgk
3,,Ronm,lorimariani,3,Jeremy,"Pearl Jam",15,75,Grunge,spotify:track:62nQ8UZVqR2RMvkJHkcO2o
3,,Ronm,lorimariani,4,Thunderstruck,AC/DC,11,66,"hard rock",spotify:track:57bgtoPSgt236HzfBOd8kj
3,,Ronm,lorimariani,3,"All The Small Things",blink-182,5,69,"punk rock",spotify:track:2m1hi0nfMR9vdGC8UcrnwU
3,,Ronm,lorimariani,5,"Wild Horses","The Rolling Stones",31,57,,spotify:track:4M4Q3JLsUbyTkd5WHty1WB
3,,Ronm,lorimariani,3,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",16,66,,spotify:track:4xh7W7tlNMIczFhupCPniY
3,,Ronm,margs,1,"Wagon Wheel","Darius Rucker",38,27,country,spotify:track:3xdjjKMcMOFgo1eQrfbogM
3,,Ronm,margs,3,"Isn't She Lovely","Stevie Wonder",28,45,soul,spotify:track:3NlLmKBJozwoi0k03Feb1N
3,,Ronm,margs,2,"...Baby One More Time","Britney Spears",7,43,pop,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa
3,,Ronm,margs,1,"Ride Wit Me","Nelly, City Spud",85,57,,spotify:track:3Gf5nttwcX9aaSQXRWidEZ
3,,Ronm,margs,2,"Sir Duke","Stevie Wonder",22,46,soul,spotify:track:4pNiE4LCVV74vfIBaUHm1b
3,,Ronm,margs,2,"Alexander Hamilton","Leslie Odom Jr., Daveed Diggs, Okieriete Onaodowan, Lin-Manuel Miranda, Phillipa Soo, Christopher Jackson, Original Broadway Cast of Hamilton",89,47,,spotify:track:4TTV7EcfroSLWzXRY6gLv6
3,,Ronm,missmara,2,"Total Eclipse of the Heart","Bonnie Tyler",17,32,80s,spotify:track:7wuJGgpTNzbUyn26IOY6rj
3,,Ronm,missmara,1,i,"Kendrick Lamar",13,33,rap,spotify:track:7wdzLe2Gsx1RGqbvYZHASz
3,,Ronm,mmariani13,2,"Second Hand News - 2004 Remaster","Fleetwood Mac",42,57,,spotify:track:4SZhxF0sIS8nDvwhT0Tt2V
3,,Ronm,mmariani13,3,"You Learn - 2015 Remaster","Alanis Morissette",43,56,,spotify:track:4l7YIni9bAiGwWMqK5wvgV
3,,Ronm,mmariani13,1,POWER,"Kanye West",4,35,Hip-Hop,spotify:track:2gZUPNdnz5Y45eiGxpHGSc
3,,Ronm,mmariani13,1,"Come Dancing","The Kinks",62,33,,spotify:track:1M0J45ZSv6qNaBSbGCIcGV
3,,"Sasha Mariana",Kristin,2,"Move Along","The All-American Rejects",18,87,rock,spotify:track:58HpsDKeYoLtNhXFQyQmz5
3,,"Sasha Mariana",Kristin,3,"Still into You",Paramore,2,86,rock,spotify:track:3SXXFIZel1VQQ4ENiqozxi
3,,"Sasha Mariana",Kristin,1,"Another Brick in the Wall, Pt. 2","Pink Floyd",18,10,"classic rock",spotify:track:4gMgiXfqyzZLMhsksGmbQV
3,,"Sasha Mariana",Kristin,2,"Lose Yourself",Eminem,10,36,rap,spotify:track:5Z01UMMf7V1o0MzF86s6WJ
3,,"Sasha Mariana",Kristin,1,"Since U Been Gone","Kelly Clarkson",10,75,pop,spotify:track:3xrn9i8zhNZsTtcoWgQEAd
3,,"Sasha Mariana",Kristin,1,Kitty,"The Presidents Of The United States Of America",59,5,,spotify:track:33yN1Lc3tJLVXuHxnMkoDf
3,,"Sasha Mariana",Kristin,2,"Say Something","A Great Big World, Christina Aguilera",83,30,,spotify:track:6Vc5wAMmXdKIAM7WUoEb7N
3,,"Sasha Mariana",Mashew,2,"Fight For Your Right","Beastie Boys",32,40,,spotify:track:5NLuC70kZQv8q34QyQa1DP
3,,"Sasha Mariana",Mashew,0,HUMBLE.,"Kendrick Lamar",2,86,rap,spotify:track:7KXjTSCq5nL1LoYtL7XAwS
3,,"Sasha Mariana",Mashew,0,Cotton,"Vince Staples",75,97,,spotify:track:2Dh62ulfuwM2lOWPy4TLEb
3,,"Sasha Mariana",Mashew,4,"Blues Clues","Second Best",97,7,,spotify:track:5OlQB1oPqxOhYLPBb18DaC
3,,"Sasha Mariana",Mashew,2,"Creeping out Sara",NOFX,67,66,,spotify:track:2ocgKz53EV8Cv2inSCCgTd
3,,"Sasha Mariana",Ronm,2,"(I Can't Get No) Satisfaction - Mono","The Rolling Stones",37,54,,spotify:track:2PzU4IB8Dr6mxV3lHuaG34
3,,"Sasha Mariana",Ronm,2,"Let's Stay Together","Al Green",17,52,soul,spotify:track:63xdwScd1Ai1GigAwQxE8y
3,,"Sasha Mariana",Ronm,0,"Girl on Fire","Alicia Keys",35,69,,spotify:track:4esOae7i4rqTbAu9o5Pxco
3,,"Sasha Mariana",Ronm,1,Tubthumping,Chumbawamba,30,61,90s,spotify:track:22HYEJveCvykVDHDiEEmjZ
3,,"Sasha Mariana",Ronm,1,"All Summer Long","Kid Rock",33,66,,spotify:track:5rX6C5QVvvZB7XckETNych
3,,"Sasha Mariana",Ronm,1,"To Leave Something Behind","Sean Rowe",79,54,,spotify:track:4ric198pxxaosqsNVHHroF
3,,"Sasha Mariana",gregamariani,1,"Air Force Ones","Nelly, Murphy Lee, Ali, Kyjuan",93,56,,spotify:track:7kAFSrTIOiVZ0gnHBuAH3l
3,,"Sasha Mariana",gregamariani,1,"The Joker","Steve Miller Band",26,34,"classic rock",spotify:track:1bp2IO61zbQrbWNmKKxg3f
3,,"Sasha Mariana",gregamariani,3,"Teenage Dirtbag",Wheatus,9,16,rock,spotify:track:25FTMokYEbEWHEdss5JLZS
3,,"Sasha Mariana",gregamariani,1,Sirius,"The Alan Parsons Project",49,25,"Progressive rock",spotify:track:0hSs4vOZo1OkRiAOoLafrT
3,,"Sasha Mariana",gregamariani,0,Y.M.C.A.,"Village People",54,10,,spotify:track:4YOJFyjqh8eAcbKFfv88mV
3,,"Sasha Mariana",gregamariani,1,"Eye of the Tiger",Survivor,13,38,80s,spotify:track:2HHtWyy5CgaQbC7XSoOb0e
3,,"Sasha Mariana",gregamariani,1,"Lose Yourself",Eminem,10,36,rap,spotify:track:5Z01UMMf7V1o0MzF86s6WJ
3,,"Sasha Mariana",lorimariani,3,"Goodbye Yellow Brick Road - Remastered 2014","Elton John",19,47,,spotify:track:4IRHwIZHzlHT1FQpRa5RdE
3,,"Sasha Mariana",lorimariani,2,"Harvest Moon","Neil Young",20,21,"classic rock",spotify:track:5l9c6bJmzvftumhz4TMPgk
3,,"Sasha Mariana",lorimariani,1,Jeremy,"Pearl Jam",15,75,Grunge,spotify:track:62nQ8UZVqR2RMvkJHkcO2o
3,,"Sasha Mariana",lorimariani,4,Thunderstruck,AC/DC,11,66,"hard rock",spotify:track:57bgtoPSgt236HzfBOd8kj
3,,"Sasha Mariana",lorimariani,3,"All The Small Things",blink-182,5,69,"punk rock",spotify:track:2m1hi0nfMR9vdGC8UcrnwU
3,,"Sasha Mariana",lorimariani,3,"Wild Horses","The Rolling Stones",31,57,,spotify:track:4M4Q3JLsUbyTkd5WHty1WB
3,,"Sasha Mariana",lorimariani,1,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",16,66,,spotify:track:4xh7W7tlNMIczFhupCPniY
3,,"Sasha Mariana",margs,1,"Wagon Wheel","Darius Rucker",38,27,country,spotify:track:3xdjjKMcMOFgo1eQrfbogM
3,,"Sasha Mariana",margs,3,"Isn't She Lovely","Stevie Wonder",28,45,soul,spotify:track:3NlLmKBJozwoi0k03Feb1N
3,,"Sasha Mariana",margs,2,"...Baby One More Time","Britney Spears",7,43,pop,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa
3,,"Sasha Mariana",margs,2,"Ride Wit Me","Nelly, City Spud",85,57,,spotify:track:3Gf5nttwcX9aaSQXRWidEZ
3,,"Sasha Mariana",margs,2,"Sir Duke","Stevie Wonder",22,46,soul,spotify:track:4pNiE4LCVV74vfIBaUHm1b
3,,"Sasha Mariana",margs,1,"Pink Pony Club","Chappell Roan",3,56,pop,spotify:track:1k2pQc5i348DCHwbn5KTdc
3,,"Sasha Mariana",margs,1,"Alexander Hamilton","Leslie Odom Jr., Daveed Diggs, Okieriete Onaodowan, Lin-Manuel Miranda, Phillipa Soo, Christopher Jackson, Original Broadway Cast of Hamilton",89,47,,spotify:track:4TTV7EcfroSLWzXRY6gLv6
3,,"Sasha Mariana",missmara,2,"Total Eclipse of the Heart","Bonnie Tyler",17,32,80s,spotify:track:7wuJGgpTNzbUyn26IOY6rj
3,,"Sasha Mariana",missmara,1,"Big Cat","Wild Beasts",73,17,,spotify:track:5IQQXe71ZEffQzl6Rzflbj
3,,"Sasha Mariana",missmara,2,i,"Kendrick Lamar",13,33,rap,spotify:track:7wdzLe2Gsx1RGqbvYZHASz
3,,"Sasha Mariana",missmara,3,"100% Endurance","Yard Act",66,50,,spotify:track:0jhDyfdBiRfMi3jh9z2S0U
3,,"Sasha Mariana",mmariani13,2,"You Learn - 2015 Remaster","Alanis Morissette",43,56,,spotify:track:4l7YIni9bAiGwWMqK5wvgV
3,,"Sasha Mariana",mmariani13,1,POWER,"Kanye West",4,35,Hip-Hop,spotify:track:2gZUPNdnz5Y45eiGxpHGSc
3,,"Sasha Mariana",mmariani13,2,"Callin' Out","Lyrics Born, Joyo Velarde",99,87,,spotify:track:51shUQiX7SboW7URSuydwV
3,,gregamariani,Kristin,2,"Move Along","The All-American Rejects",18,87,rock,spotify:track:58HpsDKeYoLtNhXFQyQmz5
3,,gregamariani,Kristin,3,"Another Brick in the Wall, Pt. 2","Pink Floyd",18,10,"classic rock",spotify:track:4gMgiXfqyzZLMhsksGmbQV
3,,gregamariani,Kristin,2,"Lose Yourself",Eminem,10,36,rap,spotify:track:5Z01UMMf7V1o0MzF86s6WJ
3,,gregamariani,Kristin,4,"Since U Been Gone","Kelly Clarkson",10,75,pop,spotify:track:3xrn9i8zhNZsTtcoWgQEAd
3,,gregamariani,Kristin,1,Kitty,"The Presidents Of The United States Of America",59,5,,spotify:track:33yN1Lc3tJLVXuHxnMkoDf
3,,gregamariani,Kristin,2,"Say Something","A Great Big World, Christina Aguilera",83,30,,spotify:track:6Vc5wAMmXdKIAM7WUoEb7N
3,,gregamariani,Mashew,1,"I Have a Date - Originally Performed By The Simpletones","The Vandals",83,55,,spotify:track:2PEBsyLqTdWbsb5I6EpqMa
3,,gregamariani,Mashew,1,"Fight For Your Right","Beastie Boys",32,40,,spotify:track:5NLuC70kZQv8q34QyQa1DP
3,,gregamariani,Mashew,5,"Blues Clues","Second Best",97,7,,spotify:track:5OlQB1oPqxOhYLPBb18DaC
3,,gregamariani,Ronm,1,"(I Can't Get No) Satisfaction - Mono","The Rolling Stones",37,54,,spotify:track:2PzU4IB8Dr6mxV3lHuaG34
3,,gregamariani,Ronm,3,"Let's Stay Together","Al Green",17,52,soul,spotify:track:63xdwScd1Ai1GigAwQxE8y
3,,gregamariani,Ronm,4,"Girl on Fire","Alicia Keys",35,69,,spotify:track:4esOae7i4rqTbAu9o5Pxco
3,,gregamariani,Ronm,4,Tubthumping,Chumbawamba,30,61,90s,spotify:track:22HYEJveCvykVDHDiEEmjZ
3,,gregamariani,"Sasha Mariana",4,"In My Life - Remastered 2009","The Beatles",17,36,,spotify:track:3KfbEIOC7YIv90FIfNSZpo
3,,gregamariani,"Sasha Mariana",1,"Don't Stand So Close To Me","The Police",32,33,,spotify:track:5veJDT0MLsLbhYsx42GXUD
3,,gregamariani,"Sasha Mariana",2,"El Paso","Marty Robbins",47,44,,spotify:track:4f8hBeMXMvssn6HtFAtblo
3,,gregamariani,lorimariani,2,"Goodbye Yellow Brick Road - Remastered 2014","Elton John",19,47,,spotify:track:4IRHwIZHzlHT1FQpRa5RdE
3,,gregamariani,lorimariani,1,Jeremy,"Pearl Jam",15,75,Grunge,spotify:track:62nQ8UZVqR2RMvkJHkcO2o
3,,gregamariani,lorimariani,3,Thunderstruck,AC/DC,11,66,"hard rock",spotify:track:57bgtoPSgt236HzfBOd8kj
3,,gregamariani,lorimariani,3,"All The Small Things",blink-182,5,69,"punk rock",spotify:track:2m1hi0nfMR9vdGC8UcrnwU
3,,gregamariani,lorimariani,2,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",16,66,,spotify:track:4xh7W7tlNMIczFhupCPniY
3,,gregamariani,margs,3,"Wagon Wheel","Darius Rucker",38,27,country,spotify:track:3xdjjKMcMOFgo1eQrfbogM
3,,gregamariani,margs,1,"Isn't She Lovely","Stevie Wonder",28,45,soul,spotify:track:3NlLmKBJozwoi0k03Feb1N
3,,gregamariani,margs,3,"...Baby One More Time","Britney Spears",7,43,pop,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa
3,,gregamariani,margs,3,"Pink Pony Club","Chappell Roan",3,56,pop,spotify:track:1k2pQc5i348DCHwbn5KTdc
3,,gregamariani,margs,1,"Alexander Hamilton","Leslie Odom Jr., Daveed Diggs, Okieriete Onaodowan, Lin-Manuel Miranda, Phillipa Soo, Christopher Jackson, Original Broadway Cast of Hamilton",89,47,,spotify:track:4TTV7EcfroSLWzXRY6gLv6
3,,gregamariani,missmara,3,"Do I Wanna Know?","Arctic Monkeys",1,71,"indie rock",spotify:track:5FVd6KXrgO9B3JPmC8OPst
3,,gregamariani,missmara,1,"Long Legged Larry","Aesop Rock",75,38,,spotify:track:0OX9lzZxKlbtn3c2d97uqz
3,,gregamariani,missmara,2,"100% Endurance","Yard Act",66,50,,spotify:track:0jhDyfdBiRfMi3jh9z2S0U
3,,gregamariani,mmariani13,2,"Second Hand News - 2004 Remaster","Fleetwood Mac",42,57,,spotify:track:4SZhxF0sIS8nDvwhT0Tt2V
3,,gregamariani,mmariani13,2,"You Learn - 2015 Remaster","Alanis Morissette",43,56,,spotify:track:4l7YIni9bAiGwWMqK5wvgV
3,,gregamariani,mmariani13,2,POWER,"Kanye West",4,35,Hip-Hop,spotify:track:2gZUPNdnz5Y45eiGxpHGSc
3,,gregamariani,mmariani13,1,Dog,"The Bottle Rockets",94,60,,spotify:track:0Oe8gKILZ4wz3psKS8qrkj
3,,gregamariani,mmariani13,2,"Come Dancing","The Kinks",62,33,,spotify:track:1M0J45ZSv6qNaBSbGCIcGV
3,,lorimariani,Kristin,1,"Move Along","The All-American Rejects",18,87,rock,spotify:track:58HpsDKeYoLtNhXFQyQmz5
3,,lorimariani,Kristin,1,"Still into You",Paramore,2,86,rock,spotify:track:3SXXFIZel1VQQ4ENiqozxi
3,,lorimariani,Kristin,0,"Another Brick in the Wall, Pt. 2","Pink Floyd",18,10,"classic rock",spotify:track:4gMgiXfqyzZLMhsksGmbQV
3,,lorimariani,Kristin,1,"Lose Yourself",Eminem,10,36,rap,spotify:track:5Z01UMMf7V1o0MzF86s6WJ
3,,lorimariani,Kristin,1,"Since U Been Gone","Kelly Clarkson",10,75,pop,spotify:track:3xrn9i8zhNZsTtcoWgQEAd
3,,lorimariani,Kristin,1,Kitty,"The Presidents Of The United States Of America",59,5,,spotify:track:33yN1Lc3tJLVXuHxnMkoDf
3,,lorimariani,Kristin,1,"Say Something","A Great Big World, Christina Aguilera",83,30,,spotify:track:6Vc5wAMmXdKIAM7WUoEb7N
3,,lorimariani,Mashew,2,"I Have a Date - Originally Performed By The Simpletones","The Vandals",83,55,,spotify:track:2PEBsyLqTdWbsb5I6EpqMa
3,,lorimariani,Mashew,1,Want,Jawbreaker,64,86,,spotify:track:4ApwYjaCE3IWWCeh0TWGS4
3,,lorimariani,Mashew,1,"Fight For Your Right","Beastie Boys",32,40,,spotify:track:5NLuC70kZQv8q34QyQa1DP
3,,lorimariani,Mashew,1,HUMBLE.,"Kendrick Lamar",2,86,rap,spotify:track:7KXjTSCq5nL1LoYtL7XAwS
3,,lorimariani,Mashew,3,"Blues Clues","Second Best",97,7,,spotify:track:5OlQB1oPqxOhYLPBb18DaC
3,,lorimariani,Ronm,1,"(I Can't Get No) Satisfaction - Mono","The Rolling Stones",37,54,,spotify:track:2PzU4IB8Dr6mxV3lHuaG34
3,,lorimariani,Ronm,3,"The Logical Song",Supertramp,38,77,,spotify:track:2IOeOJyiuzwF8BRAK9jJyj
3,,lorimariani,Ronm,4,"Let's Stay Together","Al Green",17,52,soul,spotify:track:63xdwScd1Ai1GigAwQxE8y
3,,lorimariani,Ronm,4,"Girl on Fire","Alicia Keys",35,69,,spotify:track:4esOae7i4rqTbAu9o5Pxco
3,,lorimariani,Ronm,4,Tubthumping,Chumbawamba,30,61,90s,spotify:track:22HYEJveCvykVDHDiEEmjZ
3,,lorimariani,Ronm,1,"All Summer Long","Kid Rock",33,66,,spotify:track:5rX6C5QVvvZB7XckETNych
3,,lorimariani,Ronm,3,"To Leave Something Behind","Sean Rowe",79,54,,spotify:track:4ric198pxxaosqsNVHHroF
3,,lorimariani,"Sasha Mariana",2,"Careless Whisper","George Michael",9,26,80s,spotify:track:5WDLRQ3VCdVrKw0njWe5E5
3,,lorimariani,"Sasha Mariana",2,"In My Life - Remastered 2009","The Beatles",17,36,,spotify:track:3KfbEIOC7YIv90FIfNSZpo
3,,lorimariani,"Sasha Mariana",1,"Don't Stand So Close To Me","The Police",32,33,,spotify:track:5veJDT0MLsLbhYsx42GXUD
3,,lorimariani,"Sasha Mariana",2,Signs,"Snoop Dogg, Charlie Wilson, Justin Timberlake",89,52,,spotify:track:4HSAJpNocVNJbwbQvtCMdO
3,,lorimariani,"Sasha Mariana",1,"Blame It on the Rain","Milli Vanilli",58,31,,spotify:track:0UUpyDCYzkziXJ1TM4awHM
3,,lorimariani,"Sasha Mariana",1,"Cool Cat - Remastered 2011",Queen,37,43,,spotify:track:6Re2AwZUVlgBng04BZTauW
3,,lorimariani,"Sasha Mariana",4,"El Paso","Marty Robbins",47,44,,spotify:track:4f8hBeMXMvssn6HtFAtblo
3,,lorimariani,gregamariani,1,"Air Force Ones","Nelly, Murphy Lee, Ali, Kyjuan",93,56,,spotify:track:7kAFSrTIOiVZ0gnHBuAH3l
3,,lorimariani,gregamariani,1,"The Joker","Steve Miller Band",26,34,"classic rock",spotify:track:1bp2IO61zbQrbWNmKKxg3f
3,,lorimariani,gregamariani,1,"Teenage Dirtbag",Wheatus,9,16,rock,spotify:track:25FTMokYEbEWHEdss5JLZS
3,,lorimariani,gregamariani,1,Sirius,"The Alan Parsons Project",49,25,"Progressive rock",spotify:track:0hSs4vOZo1OkRiAOoLafrT
3,,lorimariani,gregamariani,2,Y.M.C.A.,"Village People",54,10,,spotify:track:4YOJFyjqh8eAcbKFfv88mV
3,,lorimariani,gregamariani,1,"Eye of the Tiger",Survivor,13,38,80s,spotify:track:2HHtWyy5CgaQbC7XSoOb0e
