season,round_number,voter,submitter,points,title,artist,submitted_obscurity,submitted_energy_pct,submitted_top_tag,spotify_uri
1,9,hanhquach,missmara,1,"Them Changes",Thundercat,13,57,funk,spotify:track:7CH99b2i1TXS5P8UUyWtnM
1,9,jac,"Joe Quinto",2,"Give Up The Funk (Tear The Roof Off The Sucker)",Parliament,52,,,spotify:track:4XRkQloZFcRrCONN7ZQ49Y
1,9,jac,"Jonathan Black",1,"Add It Up","Violent Femmes",47,,,spotify:track:61QW3AcU1jm5ttPOn8eZhn
1,9,jac,Mashew,1,"Figure It Out","Royal Blood",28,,rock,spotify:track:6V0A3jkb9ntudO0kmcJ1xd
1,9,jac,"Michael Layous",1,"Dean Town",Vulfpeck,54,,,spotify:track:1dyUxu73YVV4661xsoib5b
1,9,jac,Mollyjohnson,1,"A Forest - 2006 Remaster","The Cure",19,,"new wave",spotify:track:3O4TPMOgChXOerSdB5WENH
1,9,jac,"Philip Chapin",1,"Punk Rock Loser","Viagra Boys",51,91,,spotify:track:2pqoh1jUQoppztoQRRGyKK
1,9,jac,Sarah,-1,"Under Pressure - Remastered 2011","Queen, David Bowie",94,49,,spotify:track:11IzgLRXV7Cgek3tEgGgjw
1,9,jac,"Sarah S",1,"Glory Box",Portishead,9,,trip-hop,spotify:track:3Ty7OTBNSigGEpeW2PqcsC
1,9,jac,SusieQ,1,"Wide Awake","Parquet Courts",55,,,spotify:track:26UinddFbmPE2woBqQ246S
1,9,jac,Tj,1,"Super Bon Bon","Soul Coughing",63,,,spotify:track:4H1ttBCmT7cqvGJLqfHbED
1,9,jac,"Voltron’s YoungLion",1,"Journey to the End of the East Bay","Tim Timebomb",90,,,spotify:track:45Qa5mIlVoSlRdSoLsSnLz
1,9,missmara,"Joe Quinto",1,"Give Up The Funk (Tear The Roof Off The Sucker)",Parliament,52,,,spotify:track:4XRkQloZFcRrCONN7ZQ49Y
1,9,missmara,"Jonathan Black",1,"Add It Up","Violent Femmes",47,,,spotify:track:61QW3AcU1jm5ttPOn8eZhn
1,9,missmara,Mashew,3,"Figure It Out","Royal Blood",28,,rock,spotify:track:6V0A3jkb9ntudO0kmcJ1xd
1,9,missmara,"Michael Layous",1,"Dean Town",Vulfpeck,54,,,spotify:track:1dyUxu73YVV4661xsoib5b
1,9,missmara,Mollyjohnson,-1,"A Forest - 2006 Remaster","The Cure",19,,"new wave",spotify:track:3O4TPMOgChXOerSdB5WENH
1,9,missmara,"Philip Chapin",1,"Punk Rock Loser","Viagra Boys",51,91,,spotify:track:2pqoh1jUQoppztoQRRGyKK
1,9,missmara,Sarah,1,"Under Pressure - Remastered 2011","Queen, David Bowie",94,49,,spotify:track:11IzgLRXV7Cgek3tEgGgjw
1,9,missmara,SusieQ,1,"Wide Awake","Parquet Courts",55,,,spotify:track:26UinddFbmPE2woBqQ246S
1,9,missmara,Tj,1,"Super Bon Bon","Soul Coughing",63,,,spotify:track:4H1ttBCmT7cqvGJLqfHbED
1,9,missmara,"Voltron’s YoungLion",1,"Journey to the End of the East Bay","Tim Timebomb",90,,,spotify:track:45Qa5mIlVoSlRdSoLsSnLz
1,10,"Joe Quinto","Jonathan Black",1,"Psycho Killer","Talking Heads",23,50,"new wave",spotify:track:7dSCxR4LqkmxoBrq9MzVSD
1,10,"Joe Quinto",Mashew,-1,"JU$T (feat. Pharrell Williams & Zack de la Rocha)","El-P, Killer Mike, Run The Jewels, Zack De La Rocha, Pharrell Williams",95,100,,spotify:track:0YdjfAmUyxF4Dh0HNEhmoI
1,10,"Joe Quinto","Michael Layous",0,"Guess I'm Doing Fine",Beck,51,61,,spotify:track:6Pxqd7tcXE0t4mfK7PGDra
1,10,"Joe Quinto",Mollyjohnson,3,"Livin' On A Prayer","Bon Jovi",7,77,rock,spotify:track:37ZJ0p5Jm13JPevGcx4SkF
1,10,"Joe Quinto","Sarah S",2,"I'd Rather Go Blind","Etta James",27,56,soul,spotify:track:1kPBT8S2wJFNAyBMnGVZgL
1,10,"Joe Quinto",SusieQ,4,Dilate,"Ani DiFranco",72,38,,spotify:track:0W8ykUof4RXSQAXvzMc5u2
1,10,"Joe Quinto",jac,1,"i hope ur miserable until ur dead","Nessa Barrett",40,72,,spotify:track:4ka1FkKAMde6dQAFFMXKac
1,10,"Joe Quinto",missmara,0,"United States Of Whatever","Liam Lynch",50,46,,spotify:track:6Jub05dvpbF4Im83NqMCUg
1,10,"Jonathan Black","Joe Quinto",2,"Nights Like These",Lucero,72,73,,spotify:track:7wdsny4I4vMLY4wCF9FDkr
1,10,"Jonathan Black",Mashew,1,"JU$T (feat. Pharrell Williams & Zack de la Rocha)","El-P, Killer Mike, Run The Jewels, Zack De La Rocha, Pharrell Williams",95,100,,spotify:track:0YdjfAmUyxF4Dh0HNEhmoI
1,10,"Jonathan Black","Michael Layous",-1,"Guess I'm Doing Fine",Beck,51,61,,spotify:track:6Pxqd7tcXE0t4mfK7PGDra
1,10,"Jonathan Black",Mollyjohnson,0,"Livin' On A Prayer","Bon Jovi",7,77,rock,spotify:track:37ZJ0p5Jm13JPevGcx4SkF
1,10,"Jonathan Black","Philip Chapin",1,"Teen Idle",MARINA,24,69,pop,spotify:track:5B8N5rPOmTVVGpuBMK2Vby
1,10,"Jonathan Black",Sarah,0,"All Eyes On Me (Song Only)","Bo Burnham",41,74,,spotify:track:47emsK4Cj4dMqctYq18U03
1,10,"Jonathan Black","Sarah S",3,"I'd Rather Go Blind","Etta James",27,56,soul,spotify:track:1kPBT8S2wJFNAyBMnGVZgL
1,10,"Jonathan Black",SusieQ,0,Dilate,"Ani DiFranco",72,38,,spotify:track:0W8ykUof4RXSQAXvzMc5u2
1,10,"Jonathan Black",Tj,1,"Good Time Boy","Prof, Fueled by 808",99,60,,spotify:track:4uYGT9xCkXYSsHxnbnRqGu
1,10,"Jonathan Black","Voltron’s YoungLion",1,"Get Free","Major Lazer, Amber Coffman",50,39,,spotify:track:56hYeuutlZO5Pkm99FzLCW
1,10,"Jonathan Black",jac,1,"i hope ur miserable until ur dead","Nessa Barrett",40,72,,spotify:track:4ka1FkKAMde6dQAFFMXKac
1,10,"Jonathan Black",missmara,1,"United States Of Whatever","Liam Lynch",50,46,,spotify:track:6Jub05dvpbF4Im83NqMCUg
1,10,Mashew,"Joe Quinto",1,"Nights Like These",Lucero,72,73,,spotify:track:7wdsny4I4vMLY4wCF9FDkr
1,10,Mashew,"Jonathan Black",1,"Psycho Killer","Talking Heads",23,50,"new wave",spotify:track:7dSCxR4LqkmxoBrq9MzVSD
1,10,Mashew,"Michael Layous",1,"Guess I'm Doing Fine",Beck,51,61,,spotify:track:6Pxqd7tcXE0t4mfK7PGDra
1,10,Mashew,Sarah,1,"All Eyes On Me (Song Only)","Bo Burnham",41,74,,spotify:track:47emsK4Cj4dMqctYq18U03
1,10,Mashew,"Sarah S",-1,"I'd Rather Go Blind","Etta James",27,56,soul,spotify:track:1kPBT8S2wJFNAyBMnGVZgL
1,10,Mashew,Tj,2,"Good Time Boy","Prof, Fueled by 808",99,60,,spotify:track:4uYGT9xCkXYSsHxnbnRqGu
1,10,Mashew,jac,3,"i hope ur miserable until ur dead","Nessa Barrett",40,72,,spotify:track:4ka1FkKAMde6dQAFFMXKac
1,10,Mashew,missmara,2,"United States Of Whatever","Liam Lynch",50,46,,spotify:track:6Jub05dvpbF4Im83NqMCUg
1,10,"Michael Layous","Joe Quinto",3,"Nights Like These",Lucero,72,73,,spotify:track:7wdsny4I4vMLY4wCF9FDkr
1,10,"Michael Layous","Jonathan Black",1,"Psycho Killer","Talking Heads",23,50,"new wave",spotify:track:7dSCxR4LqkmxoBrq9MzVSD
1,10,"Michael Layous",Mollyjohnson,-1,"Livin' On A Prayer","Bon Jovi",7,77,rock,spotify:track:37ZJ0p5Jm13JPevGcx4SkF
1,10,"Michael Layous","Philip Chapin",1,"Teen Idle",MARINA,24,69,pop,spotify:track:5B8N5rPOmTVVGpuBMK2Vby
1,10,"Michael Layous",Sarah,1,"All Eyes On Me (Song Only)","Bo Burnham",41,74,,spotify:track:47emsK4Cj4dMqctYq18U03
1,10,"Michael Layous","Sarah S",1,"I'd Rather Go Blind","Etta James",27,56,soul,spotify:track:1kPBT8S2wJFNAyBMnGVZgL
1,10,"Michael Layous",Tj,1,"Good Time Boy","Prof, Fueled by 808",99,60,,spotify:track:4uYGT9xCkXYSsHxnbnRqGu
1,10,"Michael Layous","Voltron’s YoungLion",3,"Get Free","Major Lazer, Amber Coffman",50,39,,spotify:track:56hYeuutlZO5Pkm99FzLCW
1,10,Mollyjohnson,"Joe Quinto",3,"Nights Like These",Lucero,72,73,,spotify:track:7wdsny4I4vMLY4wCF9FDkr
1,10,Mollyjohnson,"Jonathan Black",2,"Psycho Killer","Talking Heads",23,50,"new wave",spotify:track:7dSCxR4LqkmxoBrq9MzVSD
1,10,Mollyjohnson,"Philip Chapin",2,"Teen Idle",MARINA,24,69,pop,spotify:track:5B8N5rPOmTVVGpuBMK2Vby
1,10,Mollyjohnson,"Sarah S",2,"I'd Rather Go Blind","Etta James",27,56,soul,spotify:track:1kPBT8S2wJFNAyBMnGVZgL
1,10,Mollyjohnson,jac,2,"i hope ur miserable until ur dead","Nessa Barrett",40,72,,spotify:track:4ka1FkKAMde6dQAFFMXKac
1,10,Mollyjohnson,missmara,-1,"United States Of Whatever","Liam Lynch",50,46,,spotify:track:6Jub05dvpbF4Im83NqMCUg
1,10,"Philip Chapin","Joe Quinto",1,"Nights Like These",Lucero,72,73,,spotify:track:7wdsny4I4vMLY4wCF9FDkr
1,10,"Philip Chapin","Jonathan Black",1,"Psycho Killer","Talking Heads",23,50,"new wave",spotify:track:7dSCxR4LqkmxoBrq9MzVSD
1,10,"Philip Chapin",Mashew,-1,"JU$T (feat. Pharrell Williams & Zack de la Rocha)","El-P, Killer Mike, Run The Jewels, Zack De La Rocha, Pharrell Williams",95,100,,spotify:track:0YdjfAmUyxF4Dh0HNEhmoI
1,10,"Philip Chapin","Michael Layous",1,"Guess I'm Doing Fine",Beck,51,61,,spotify:track:6Pxqd7tcXE0t4mfK7PGDra
1,10,"Philip Chapin",Sarah,1,"All Eyes On Me (Song Only)","Bo Burnham",41,74,,spotify:track:47emsK4Cj4dMqctYq18U03
1,10,"Philip Chapin","Sarah S",2,"I'd Rather Go Blind","Etta James",27,56,soul,spotify:track:1kPBT8S2wJFNAyBMnGVZgL
1,10,"Philip Chapin",SusieQ,1,Dilate,"Ani DiFranco",72,38,,spotify:track:0W8ykUof4RXSQAXvzMc5u2
1,10,"Philip Chapin",Tj,1,"Good Time Boy","Prof, Fueled by 808",99,60,,spotify:track:4uYGT9xCkXYSsHxnbnRqGu
1,10,"Philip Chapin","Voltron’s YoungLion",1,"Get Free","Major Lazer, Amber Coffman",50,39,,spotify:track:56hYeuutlZO5Pkm99FzLCW
1,10,"Philip Chapin",jac,1,"i hope ur miserable until ur dead","Nessa Barrett",40,72,,spotify:track:4ka1FkKAMde6dQAFFMXKac
1,10,"Philip Chapin",missmara,1,"United States Of Whatever","Liam Lynch",50,46,,spotify:track:6Jub05dvpbF4Im83NqMCUg
1,10,Sarah,"Joe Quinto",1,"Nights Like These",Lucero,72,73,,spotify:track:7wdsny4I4vMLY4wCF9FDkr
1,10,Sarah,Mashew,3,"JU$T (feat. Pharrell Williams & Zack de la Rocha)","El-P, Killer Mike, Run The Jewels, Zack De La Rocha, Pharrell Williams",95,100,,spotify:track:0YdjfAmUyxF4Dh0HNEhmoI
1,10,Sarah,Mollyjohnson,-1,"Livin' On A Prayer","Bon Jovi",7,77,rock,spotify:track:37ZJ0p5Jm13JPevGcx4SkF
1,10,Sarah,"Philip Chapin",1,"Teen Idle",MARINA,24,69,pop,spotify:track:5B8N5rPOmTVVGpuBMK2Vby
1,10,Sarah,"Sarah S",1,"I'd Rather Go Blind","Etta James",27,56,soul,spotify:track:1kPBT8S2wJFNAyBMnGVZgL
1,10,Sarah,SusieQ,1,Dilate,"Ani DiFranco",72,38,,spotify:track:0W8ykUof4RXSQAXvzMc5u2
1,10,Sarah,Tj,1,"Good Time Boy","Prof, Fueled by 808",99,60,,spotify:track:4uYGT9xCkXYSsHxnbnRqGu
1,10,Sarah,jac,1,"i hope ur miserable until ur dead","Nessa Barrett",40,72,,spotify:track:4ka1FkKAMde6dQAFFMXKac
1,10,Sarah,missmara,2,"United States Of Whatever","Liam Lynch",50,46,,spotify:track:6Jub05dvpbF4Im83NqMCUg
1,10,"Sarah S","Jonathan Black",1,"Psycho Killer","Talking Heads",23,50,"new wave",spotify:track:7dSCxR4LqkmxoBrq9MzVSD
1,10,"Sarah S",Mashew,2,"JU$T (feat. Pharrell Williams & Zack de la Rocha)","El-P, Killer Mike, Run The Jewels, Zack De La Rocha, Pharrell Williams",95,100,,spotify:track:0YdjfAmUyxF4Dh0HNEhmoI
1,10,"Sarah S",Mollyjohnson,1,"Livin' On A Prayer","Bon Jovi",7,77,rock,spotify:track:37ZJ0p5Jm13JPevGcx4SkF
1,10,"Sarah S","Philip Chapin",1,"Teen Idle",MARINA,24,69,pop,spotify:track:5B8N5rPOmTVVGpuBMK2Vby
1,10,"Sarah S",Sarah,2,"All Eyes On Me (Song Only)","Bo Burnham",41,74,,spotify:track:47emsK4Cj4dMqctYq18U03
1,10,"Sarah S",SusieQ,2,Dilate,"Ani DiFranco",72,38,,spotify:track:0W8ykUof4RXSQAXvzMc5u2
1,10,"Sarah S",Tj,1,"Good Time Boy","Prof, Fueled by 808",99,60,,spotify:track:4uYGT9xCkXYSsHxnbnRqGu
1,10,"Sarah S","Voltron’s YoungLion",1,"Get Free","Major Lazer, Amber Coffman",50,39,,spotify:track:56hYeuutlZO5Pkm99FzLCW
1,10,"Sarah S",missmara,-1,"United States Of Whatever","Liam Lynch",50,46,,spotify:track:6Jub05dvpbF4Im83NqMCUg
1,10,SusieQ,"Joe Quinto",3,"Nights Like These",Lucero,72,73,,spotify:track:7wdsny4I4vMLY4wCF9FDkr
1,10,SusieQ,"Jonathan Black",1,"Psycho Killer","Talking Heads",23,50,"new wave",spotify:track:7dSCxR4LqkmxoBrq9MzVSD
1,10,SusieQ,Mashew,-1,"JU$T (feat. Pharrell Williams & Zack de la Rocha)","El-P, Killer Mike, Run The Jewels, Zack De La Rocha, Pharrell Williams",95,100,,spotify:track:0YdjfAmUyxF4Dh0HNEhmoI
1,10,SusieQ,"Michael Layous",1,"Guess I'm Doing Fine",Beck,51,61,,spotify:track:6Pxqd7tcXE0t4mfK7PGDra
1,10,SusieQ,Mollyjohnson,1,"Livin' On A Prayer","Bon Jovi",7,77,rock,spotify:track:37ZJ0p5Jm13JPevGcx4SkF
1,10,SusieQ,"Philip Chapin",1,"Teen Idle",MARINA,24,69,pop,spotify:track:5B8N5rPOmTVVGpuBMK2Vby
1,10,SusieQ,"Sarah S",3,"I'd Rather Go Blind","Etta James",27,56,soul,spotify:track:1kPBT8S2wJFNAyBMnGVZgL
1,10,SusieQ,jac,1,"i hope ur miserable until ur dead","Nessa Barrett",40,72,,spotify:track:4ka1FkKAMde6dQAFFMXKac
1,10,"Voltron’s YoungLion","Jonathan Black",1,"Psycho Killer","Talking Heads",23,50,"new wave",spotify:track:7dSCxR4LqkmxoBrq9MzVSD
1,10,"Voltron’s YoungLion",Mashew,-1,"JU$T (feat. Pharrell Williams & Zack de la Rocha)","El-P, Killer Mike, Run The Jewels, Zack De La Rocha, Pharrell Williams",95,100,,spotify:track:0YdjfAmUyxF4Dh0HNEhmoI
1,10,"Voltron’s YoungLion","Michael Layous",1,"Guess I'm Doing Fine",Beck,51,61,,spotify:track:6Pxqd7tcXE0t4mfK7PGDra
1,10,"Voltron’s YoungLion","Philip Chapin",2,"Teen Idle",MARINA,24,69,pop,spotify:track:5B8N5rPOmTVVGpuBMK2Vby
1,10,"Voltron’s YoungLion",Sarah,6,"All Eyes On Me (Song Only)","Bo Burnham",41,74,,spotify:track:47emsK4Cj4dMqctYq18U03
1,10,"Voltron’s YoungLion",missmara,1,"United States Of Whatever","Liam Lynch",50,46,,spotify:track:6Jub05dvpbF4Im83NqMCUg
1,10,jac,"Joe Quinto",1,"Nights Like These",Lucero,72,73,,spotify:track:7wdsny4I4vMLY4wCF9FDkr
1,10,jac,"Jonathan Black",2,"Psycho Killer","Talking Heads",23,50,"new wave",spotify:track:7dSCxR4LqkmxoBrq9MzVSD
1,10,jac,Mashew,-1,"JU$T (feat. Pharrell Williams & Zack de la Rocha)","El-P, Killer Mike, Run The Jewels, Zack De La Rocha, Pharrell Williams",95,100,,spotify:track:0YdjfAmUyxF4Dh0HNEhmoI
1,10,jac,"Michael Layous",1,"Guess I'm Doing Fine",Beck,51,61,,spotify:track:6Pxqd7tcXE0t4mfK7PGDra
1,10,jac,"Philip Chapin",1,"Teen Idle",MARINA,24,69,pop,spotify:track:5B8N5rPOmTVVGpuBMK2Vby
1,10,jac,Sarah,1,"All Eyes On Me (Song Only)","Bo Burnham",41,74,,spotify:track:47emsK4Cj4dMqctYq18U03
1,10,jac,"Sarah S",1,"I'd Rather Go Blind","Etta James",27,56,soul,spotify:track:1kPBT8S2wJFNAyBMnGVZgL
1,10,jac,SusieQ,1,Dilate,"Ani DiFranco",72,38,,spotify:track:0W8ykUof4RXSQAXvzMc5u2
1,10,jac,Tj,1,"Good Time Boy","Prof, Fueled by 808",99,60,,spotify:track:4uYGT9xCkXYSsHxnbnRqGu
1,10,jac,"Voltron’s YoungLion",1,"Get Free","Major Lazer, Amber Coffman",50,39,,spotify:track:56hYeuutlZO5Pkm99FzLCW
1,10,jac,missmara,1,"United States Of Whatever","Liam Lynch",50,46,,spotify:track:6Jub05dvpbF4Im83NqMCUg
1,10,missmara,"Joe Quinto",-1,"Nights Like These",Lucero,72,73,,spotify:track:7wdsny4I4vMLY4wCF9FDkr
1,10,missmara,"Jonathan Black",2,"Psycho Killer","Talking Heads",23,50,"new wave",spotify:track:7dSCxR4LqkmxoBrq9MzVSD
1,10,missmara,Mashew,3,"JU$T (feat. Pharrell Williams & Zack de la Rocha)","El-P, Killer Mike, Run The Jewels, Zack De La Rocha, Pharrell Williams",95,100,,spotify:track:0YdjfAmUyxF4Dh0HNEhmoI
1,10,missmara,"Michael Layous",2,"Guess I'm Doing Fine",Beck,51,61,,spotify:track:6Pxqd7tcXE0t4mfK7PGDra
1,10,missmara,Sarah,1,"All Eyes On Me (Song Only)","Bo Burnham",41,74,,spotify:track:47emsK4Cj4dMqctYq18U03
1,10,missmara,Tj,3,"Good Time Boy","Prof, Fueled by 808",99,60,,spotify:track:4uYGT9xCkXYSsHxnbnRqGu
